"type","id","n","n_predictors","n_controls","filename"
"outlier","0007006",5363,2,2,"data/png/outlier_0007006.png"
"outlier","0007007",7118,3,4,"data/png/outlier_0007007.png"
"outlier","0007008",8054,2,3,"data/png/outlier_0007008.png"
"outlier","0007009",6708,2,4,"data/png/outlier_0007009.png"
"outlier","0007010",222,4,2,"data/png/outlier_0007010.png"
"outlier","0007011",6374,2,2,"data/png/outlier_0007011.png"
"outlier","0007012",1219,2,3,"data/png/outlier_0007012.png"
"outlier","0007013",9290,3,2,"data/png/outlier_0007013.png"
"outlier","0007014",7118,4,2,"data/png/outlier_0007014.png"
"outlier","0007015",2530,2,3,"data/png/outlier_0007015.png"
"outlier","0007016",6854,3,4,"data/png/outlier_0007016.png"
"outlier","0007017",9524,4,3,"data/png/outlier_0007017.png"
"outlier","0007018",4652,2,3,"data/png/outlier_0007018.png"
"outlier","0007019",7397,2,4,"data/png/outlier_0007019.png"
"outlier","0007020",6014,3,3,"data/png/outlier_0007020.png"
"outlier","0007021",6342,4,4,"data/png/outlier_0007021.png"
"outlier","0007022",525,3,2,"data/png/outlier_0007022.png"
"outlier","0007023",175,2,4,"data/png/outlier_0007023.png"
"outlier","0007024",7629,4,2,"data/png/outlier_0007024.png"
"outlier","0007025",3173,3,3,"data/png/outlier_0007025.png"
"outlier","0007026",5419,2,2,"data/png/outlier_0007026.png"
"outlier","0007027",4524,3,3,"data/png/outlier_0007027.png"
"outlier","0007028",8368,2,3,"data/png/outlier_0007028.png"
"outlier","0007029",7532,4,3,"data/png/outlier_0007029.png"
"outlier","0007030",1731,3,3,"data/png/outlier_0007030.png"
"outlier","0007031",9103,2,2,"data/png/outlier_0007031.png"
"outlier","0007032",416,3,4,"data/png/outlier_0007032.png"
"outlier","0007033",4892,4,3,"data/png/outlier_0007033.png"
"outlier","0007034",5483,2,4,"data/png/outlier_0007034.png"
"outlier","0007035",2581,3,4,"data/png/outlier_0007035.png"
"outlier","0007036",8631,3,4,"data/png/outlier_0007036.png"
"outlier","0007037",1955,2,2,"data/png/outlier_0007037.png"
"outlier","0007038",320,3,3,"data/png/outlier_0007038.png"
"outlier","0007039",6492,3,2,"data/png/outlier_0007039.png"
"outlier","0007040",123,3,4,"data/png/outlier_0007040.png"
"outlier","0007041",3645,4,3,"data/png/outlier_0007041.png"
"outlier","0007042",1794,2,4,"data/png/outlier_0007042.png"
"outlier","0007043",7554,2,2,"data/png/outlier_0007043.png"
"outlier","0007044",3929,4,2,"data/png/outlier_0007044.png"
"outlier","0007045",9158,2,2,"data/png/outlier_0007045.png"
"outlier","0007046",8318,2,4,"data/png/outlier_0007046.png"
"outlier","0007047",4302,4,2,"data/png/outlier_0007047.png"
"outlier","0007048",1623,4,3,"data/png/outlier_0007048.png"
"outlier","0007049",2928,3,3,"data/png/outlier_0007049.png"
"outlier","0007050",5086,3,3,"data/png/outlier_0007050.png"
"outlier","0007051",2651,4,4,"data/png/outlier_0007051.png"
"outlier","0007052",1450,3,3,"data/png/outlier_0007052.png"
"outlier","0007053",3975,4,4,"data/png/outlier_0007053.png"
"outlier","0007054",8251,3,3,"data/png/outlier_0007054.png"
"outlier","0007055",1409,4,2,"data/png/outlier_0007055.png"
"outlier","0007056",7400,3,3,"data/png/outlier_0007056.png"
"outlier","0007057",4179,4,2,"data/png/outlier_0007057.png"
"outlier","0007058",6822,2,2,"data/png/outlier_0007058.png"
"outlier","0007059",5185,4,2,"data/png/outlier_0007059.png"
"outlier","0007060",9958,2,3,"data/png/outlier_0007060.png"
"outlier","0007061",6802,3,2,"data/png/outlier_0007061.png"
"outlier","0007062",6101,2,4,"data/png/outlier_0007062.png"
"outlier","0007063",3444,4,4,"data/png/outlier_0007063.png"
"outlier","0007064",6546,3,3,"data/png/outlier_0007064.png"
"outlier","0007065",7863,3,3,"data/png/outlier_0007065.png"
"outlier","0007066",3932,2,2,"data/png/outlier_0007066.png"
"outlier","0007067",3699,2,4,"data/png/outlier_0007067.png"
"outlier","0007068",8853,2,4,"data/png/outlier_0007068.png"
"outlier","0007069",6843,3,2,"data/png/outlier_0007069.png"
"outlier","0007070",7868,4,4,"data/png/outlier_0007070.png"
"outlier","0007071",4730,4,4,"data/png/outlier_0007071.png"
"outlier","0007072",8864,2,3,"data/png/outlier_0007072.png"
"outlier","0007073",7550,3,3,"data/png/outlier_0007073.png"
"outlier","0007074",6063,3,2,"data/png/outlier_0007074.png"
"outlier","0007075",3467,2,3,"data/png/outlier_0007075.png"
"outlier","0007076",6888,3,3,"data/png/outlier_0007076.png"
"outlier","0007077",5887,3,3,"data/png/outlier_0007077.png"
"outlier","0007078",8502,2,4,"data/png/outlier_0007078.png"
"outlier","0007079",8341,2,4,"data/png/outlier_0007079.png"
"outlier","0007080",4776,2,4,"data/png/outlier_0007080.png"
"outlier","0007081",4193,2,3,"data/png/outlier_0007081.png"
"outlier","0007082",7391,3,4,"data/png/outlier_0007082.png"
"outlier","0007083",5971,2,3,"data/png/outlier_0007083.png"
"outlier","0007084",4836,3,3,"data/png/outlier_0007084.png"
"outlier","0007085",5367,4,2,"data/png/outlier_0007085.png"
"outlier","0007086",8125,3,2,"data/png/outlier_0007086.png"
"outlier","0007087",7001,4,4,"data/png/outlier_0007087.png"
"outlier","0007088",3390,2,3,"data/png/outlier_0007088.png"
"outlier","0007089",5035,4,4,"data/png/outlier_0007089.png"
"outlier","0007090",1150,2,3,"data/png/outlier_0007090.png"
"outlier","0007091",7278,2,3,"data/png/outlier_0007091.png"
"outlier","0007092",374,2,4,"data/png/outlier_0007092.png"
"outlier","0007093",7661,4,3,"data/png/outlier_0007093.png"
"outlier","0007094",653,2,4,"data/png/outlier_0007094.png"
"outlier","0007095",2409,3,2,"data/png/outlier_0007095.png"
"outlier","0007096",9853,2,4,"data/png/outlier_0007096.png"
"outlier","0007097",8683,3,2,"data/png/outlier_0007097.png"
"outlier","0007098",1593,4,2,"data/png/outlier_0007098.png"
"outlier","0007099",6312,4,3,"data/png/outlier_0007099.png"
"outlier","0007100",7087,3,3,"data/png/outlier_0007100.png"
"outlier","0007101",3012,4,3,"data/png/outlier_0007101.png"
"outlier","0007102",1914,4,4,"data/png/outlier_0007102.png"
"outlier","0007103",5320,2,3,"data/png/outlier_0007103.png"
"outlier","0007104",625,2,3,"data/png/outlier_0007104.png"
"outlier","0007105",4981,2,2,"data/png/outlier_0007105.png"
"outlier","0007106",5900,2,2,"data/png/outlier_0007106.png"
"outlier","0007107",5655,4,3,"data/png/outlier_0007107.png"
"outlier","0007108",791,3,4,"data/png/outlier_0007108.png"
"outlier","0007109",3410,3,3,"data/png/outlier_0007109.png"
"outlier","0007110",2809,4,2,"data/png/outlier_0007110.png"
"outlier","0007111",5493,4,3,"data/png/outlier_0007111.png"
"outlier","0007112",1342,4,3,"data/png/outlier_0007112.png"
"outlier","0007113",7448,3,2,"data/png/outlier_0007113.png"
"outlier","0007114",3278,3,3,"data/png/outlier_0007114.png"
"outlier","0007115",2497,4,3,"data/png/outlier_0007115.png"
"outlier","0007116",7694,2,4,"data/png/outlier_0007116.png"
"outlier","0007117",1386,2,2,"data/png/outlier_0007117.png"
"outlier","0007118",4579,4,4,"data/png/outlier_0007118.png"
"outlier","0007119",8367,2,4,"data/png/outlier_0007119.png"
"outlier","0007120",4709,3,3,"data/png/outlier_0007120.png"
"outlier","0007121",802,4,2,"data/png/outlier_0007121.png"
"outlier","0007122",7443,3,4,"data/png/outlier_0007122.png"
"outlier","0007123",4043,4,2,"data/png/outlier_0007123.png"
"outlier","0007124",6265,3,4,"data/png/outlier_0007124.png"
"outlier","0007125",5063,3,4,"data/png/outlier_0007125.png"
"outlier","0007126",4682,3,3,"data/png/outlier_0007126.png"
"outlier","0007127",3054,2,4,"data/png/outlier_0007127.png"
"outlier","0007128",7617,4,2,"data/png/outlier_0007128.png"
"outlier","0007129",3719,2,3,"data/png/outlier_0007129.png"
"outlier","0007130",6308,3,4,"data/png/outlier_0007130.png"
"outlier","0007131",2424,2,2,"data/png/outlier_0007131.png"
"outlier","0007132",5409,3,3,"data/png/outlier_0007132.png"
"outlier","0007133",9588,2,2,"data/png/outlier_0007133.png"
"outlier","0007134",1640,2,3,"data/png/outlier_0007134.png"
"outlier","0007135",8138,3,2,"data/png/outlier_0007135.png"
"outlier","0007136",2724,4,2,"data/png/outlier_0007136.png"
"outlier","0007137",9686,3,4,"data/png/outlier_0007137.png"
"outlier","0007138",2696,4,2,"data/png/outlier_0007138.png"
"outlier","0007139",1286,4,3,"data/png/outlier_0007139.png"
"outlier","0007140",7228,3,3,"data/png/outlier_0007140.png"
"outlier","0007141",2359,3,2,"data/png/outlier_0007141.png"
"outlier","0007142",2424,4,4,"data/png/outlier_0007142.png"
"outlier","0007143",2781,3,2,"data/png/outlier_0007143.png"
"outlier","0007144",7245,4,4,"data/png/outlier_0007144.png"
"outlier","0007145",614,3,3,"data/png/outlier_0007145.png"
"outlier","0007146",6319,2,3,"data/png/outlier_0007146.png"
"outlier","0007147",1349,4,4,"data/png/outlier_0007147.png"
"outlier","0007148",8853,3,3,"data/png/outlier_0007148.png"
"outlier","0007149",9316,3,3,"data/png/outlier_0007149.png"
"outlier","0007150",6398,2,3,"data/png/outlier_0007150.png"
"outlier","0007151",1055,2,3,"data/png/outlier_0007151.png"
"outlier","0007152",190,2,3,"data/png/outlier_0007152.png"
"outlier","0007153",4284,3,3,"data/png/outlier_0007153.png"
"outlier","0007154",5617,4,3,"data/png/outlier_0007154.png"
"outlier","0007155",9212,3,2,"data/png/outlier_0007155.png"
"outlier","0007156",8285,3,2,"data/png/outlier_0007156.png"
"outlier","0007157",4604,2,2,"data/png/outlier_0007157.png"
"outlier","0007158",4942,3,2,"data/png/outlier_0007158.png"
"outlier","0007159",5008,4,3,"data/png/outlier_0007159.png"
"outlier","0007160",4715,3,3,"data/png/outlier_0007160.png"
"outlier","0007161",6284,4,3,"data/png/outlier_0007161.png"
"outlier","0007162",6368,4,3,"data/png/outlier_0007162.png"
"outlier","0007163",4593,4,4,"data/png/outlier_0007163.png"
"outlier","0007164",5465,2,3,"data/png/outlier_0007164.png"
"outlier","0007165",1335,3,3,"data/png/outlier_0007165.png"
"outlier","0007166",9777,4,3,"data/png/outlier_0007166.png"
"outlier","0007167",6976,2,2,"data/png/outlier_0007167.png"
"outlier","0007168",2781,2,4,"data/png/outlier_0007168.png"
"outlier","0007169",8000,4,3,"data/png/outlier_0007169.png"
"outlier","0007170",8378,2,2,"data/png/outlier_0007170.png"
"outlier","0007171",1749,3,3,"data/png/outlier_0007171.png"
"outlier","0007172",2395,4,4,"data/png/outlier_0007172.png"
"outlier","0007173",7206,4,3,"data/png/outlier_0007173.png"
"outlier","0007174",9993,2,3,"data/png/outlier_0007174.png"
"outlier","0007175",1326,3,3,"data/png/outlier_0007175.png"
"outlier","0007176",7564,2,2,"data/png/outlier_0007176.png"
"outlier","0007177",3275,2,3,"data/png/outlier_0007177.png"
"outlier","0007178",2058,4,4,"data/png/outlier_0007178.png"
"outlier","0007179",6277,2,3,"data/png/outlier_0007179.png"
"outlier","0007180",6394,3,3,"data/png/outlier_0007180.png"
"outlier","0007181",1206,3,2,"data/png/outlier_0007181.png"
"outlier","0007182",9956,4,3,"data/png/outlier_0007182.png"
"outlier","0007183",5786,3,3,"data/png/outlier_0007183.png"
"outlier","0007184",7837,4,3,"data/png/outlier_0007184.png"
"outlier","0007185",9505,3,2,"data/png/outlier_0007185.png"
"outlier","0007186",8327,4,3,"data/png/outlier_0007186.png"
"outlier","0007187",1310,3,4,"data/png/outlier_0007187.png"
"outlier","0007188",9702,2,3,"data/png/outlier_0007188.png"
"outlier","0007189",3477,3,3,"data/png/outlier_0007189.png"
"outlier","0007190",7849,2,4,"data/png/outlier_0007190.png"
"outlier","0007191",4397,3,3,"data/png/outlier_0007191.png"
"outlier","0007192",3938,3,4,"data/png/outlier_0007192.png"
"outlier","0007193",4325,3,3,"data/png/outlier_0007193.png"
"outlier","0007194",2881,4,2,"data/png/outlier_0007194.png"
"outlier","0007195",657,4,3,"data/png/outlier_0007195.png"
"outlier","0007196",4828,2,4,"data/png/outlier_0007196.png"
"outlier","0007197",518,4,2,"data/png/outlier_0007197.png"
"outlier","0007198",3112,2,3,"data/png/outlier_0007198.png"
"outlier","0007199",2844,3,2,"data/png/outlier_0007199.png"
"outlier","0007200",9761,4,4,"data/png/outlier_0007200.png"
"outlier","0007201",9138,4,2,"data/png/outlier_0007201.png"
"outlier","0007202",1445,3,4,"data/png/outlier_0007202.png"
"outlier","0007203",412,4,2,"data/png/outlier_0007203.png"
"outlier","0007204",2528,2,2,"data/png/outlier_0007204.png"
"outlier","0007205",9698,4,4,"data/png/outlier_0007205.png"
"outlier","0007206",3235,4,4,"data/png/outlier_0007206.png"
"outlier","0007207",4708,4,2,"data/png/outlier_0007207.png"
"outlier","0007208",6448,2,3,"data/png/outlier_0007208.png"
"outlier","0007209",2034,2,3,"data/png/outlier_0007209.png"
"outlier","0007210",9642,2,4,"data/png/outlier_0007210.png"
"outlier","0007211",9378,3,3,"data/png/outlier_0007211.png"
"outlier","0007212",8914,2,4,"data/png/outlier_0007212.png"
"outlier","0007213",103,4,2,"data/png/outlier_0007213.png"
"outlier","0007214",881,3,3,"data/png/outlier_0007214.png"
"outlier","0007215",4971,4,2,"data/png/outlier_0007215.png"
"outlier","0007216",5695,3,2,"data/png/outlier_0007216.png"
"outlier","0007217",1956,3,2,"data/png/outlier_0007217.png"
"outlier","0007218",6883,2,3,"data/png/outlier_0007218.png"
"outlier","0007219",2872,2,4,"data/png/outlier_0007219.png"
"outlier","0007220",7318,2,2,"data/png/outlier_0007220.png"
"outlier","0007221",4590,4,2,"data/png/outlier_0007221.png"
"outlier","0007222",9042,2,3,"data/png/outlier_0007222.png"
"outlier","0007223",360,4,4,"data/png/outlier_0007223.png"
"outlier","0007224",8958,4,3,"data/png/outlier_0007224.png"
"outlier","0007225",3748,3,2,"data/png/outlier_0007225.png"
"outlier","0007226",5533,3,4,"data/png/outlier_0007226.png"
"outlier","0007227",1844,4,3,"data/png/outlier_0007227.png"
"outlier","0007228",1322,4,4,"data/png/outlier_0007228.png"
"outlier","0007229",621,2,3,"data/png/outlier_0007229.png"
"outlier","0007230",1332,3,3,"data/png/outlier_0007230.png"
"outlier","0007231",2732,4,4,"data/png/outlier_0007231.png"
"outlier","0007232",7781,2,3,"data/png/outlier_0007232.png"
"outlier","0007233",5739,2,2,"data/png/outlier_0007233.png"
"outlier","0007234",9637,3,2,"data/png/outlier_0007234.png"
"outlier","0007235",6913,3,3,"data/png/outlier_0007235.png"
"outlier","0007236",5517,4,4,"data/png/outlier_0007236.png"
"outlier","0007237",874,2,3,"data/png/outlier_0007237.png"
"outlier","0007238",1827,3,2,"data/png/outlier_0007238.png"
"outlier","0007239",3314,3,2,"data/png/outlier_0007239.png"
"outlier","0007240",4658,2,3,"data/png/outlier_0007240.png"
"outlier","0007241",9269,2,3,"data/png/outlier_0007241.png"
"outlier","0007242",6438,3,3,"data/png/outlier_0007242.png"
"outlier","0007243",1584,4,4,"data/png/outlier_0007243.png"
"outlier","0007244",817,3,2,"data/png/outlier_0007244.png"
"outlier","0007245",9174,3,4,"data/png/outlier_0007245.png"
"outlier","0007246",713,3,2,"data/png/outlier_0007246.png"
"outlier","0007247",2000,4,3,"data/png/outlier_0007247.png"
"outlier","0007248",1862,2,3,"data/png/outlier_0007248.png"
"outlier","0007249",178,4,2,"data/png/outlier_0007249.png"
"outlier","0007250",534,3,4,"data/png/outlier_0007250.png"
"outlier","0007251",7703,3,4,"data/png/outlier_0007251.png"
"outlier","0007252",4121,3,3,"data/png/outlier_0007252.png"
"outlier","0007253",7003,4,4,"data/png/outlier_0007253.png"
"outlier","0007254",2396,3,3,"data/png/outlier_0007254.png"
"outlier","0007255",8910,3,3,"data/png/outlier_0007255.png"
"outlier","0007256",9384,2,3,"data/png/outlier_0007256.png"
"outlier","0007257",3118,2,3,"data/png/outlier_0007257.png"
"outlier","0007258",858,4,4,"data/png/outlier_0007258.png"
"outlier","0007259",8777,4,3,"data/png/outlier_0007259.png"
"outlier","0007260",6725,4,4,"data/png/outlier_0007260.png"
"outlier","0007261",6777,4,3,"data/png/outlier_0007261.png"
"outlier","0007262",3031,4,3,"data/png/outlier_0007262.png"
"outlier","0007263",1741,3,3,"data/png/outlier_0007263.png"
"outlier","0007264",2144,4,2,"data/png/outlier_0007264.png"
"outlier","0007265",9793,2,3,"data/png/outlier_0007265.png"
"outlier","0007266",3668,3,4,"data/png/outlier_0007266.png"
"outlier","0007267",2440,3,4,"data/png/outlier_0007267.png"
"outlier","0007268",6542,4,2,"data/png/outlier_0007268.png"
"outlier","0007269",7276,3,2,"data/png/outlier_0007269.png"
"outlier","0007270",977,2,3,"data/png/outlier_0007270.png"
"outlier","0007271",7218,4,4,"data/png/outlier_0007271.png"
"outlier","0007272",1288,3,3,"data/png/outlier_0007272.png"
"outlier","0007273",5788,2,2,"data/png/outlier_0007273.png"
"outlier","0007274",727,3,4,"data/png/outlier_0007274.png"
"outlier","0007275",4354,2,2,"data/png/outlier_0007275.png"
"outlier","0007276",9476,4,4,"data/png/outlier_0007276.png"
"outlier","0007277",5577,3,3,"data/png/outlier_0007277.png"
"outlier","0007278",2505,3,4,"data/png/outlier_0007278.png"
"outlier","0007279",4513,3,3,"data/png/outlier_0007279.png"
"outlier","0007280",1026,3,4,"data/png/outlier_0007280.png"
"outlier","0007281",5021,4,4,"data/png/outlier_0007281.png"
"outlier","0007282",2070,2,3,"data/png/outlier_0007282.png"
"outlier","0007283",3746,4,4,"data/png/outlier_0007283.png"
"outlier","0007284",3246,3,3,"data/png/outlier_0007284.png"
"outlier","0007285",5487,4,2,"data/png/outlier_0007285.png"
"outlier","0007286",4657,2,3,"data/png/outlier_0007286.png"
"outlier","0007287",7419,3,2,"data/png/outlier_0007287.png"
"outlier","0007288",2715,2,3,"data/png/outlier_0007288.png"
"outlier","0007289",9788,4,2,"data/png/outlier_0007289.png"
"outlier","0007290",2943,2,3,"data/png/outlier_0007290.png"
"outlier","0007291",8741,3,2,"data/png/outlier_0007291.png"
"outlier","0007292",7582,2,2,"data/png/outlier_0007292.png"
"outlier","0007293",9298,2,4,"data/png/outlier_0007293.png"
"outlier","0007294",1303,4,4,"data/png/outlier_0007294.png"
"outlier","0007295",7218,4,3,"data/png/outlier_0007295.png"
"outlier","0007296",2602,4,3,"data/png/outlier_0007296.png"
"outlier","0007297",8280,4,2,"data/png/outlier_0007297.png"
"outlier","0007298",1255,3,4,"data/png/outlier_0007298.png"
"outlier","0007299",770,4,3,"data/png/outlier_0007299.png"
"outlier","0007300",1023,2,2,"data/png/outlier_0007300.png"
"outlier","0007301",2763,3,3,"data/png/outlier_0007301.png"
"outlier","0007302",9632,2,4,"data/png/outlier_0007302.png"
"outlier","0007303",8252,2,3,"data/png/outlier_0007303.png"
"outlier","0007304",9699,2,2,"data/png/outlier_0007304.png"
"outlier","0007305",4594,3,4,"data/png/outlier_0007305.png"
"outlier","0007306",1337,3,3,"data/png/outlier_0007306.png"
"outlier","0007307",4463,3,4,"data/png/outlier_0007307.png"
"outlier","0007308",3537,4,3,"data/png/outlier_0007308.png"
"outlier","0007309",7280,3,2,"data/png/outlier_0007309.png"
"outlier","0007310",2431,3,4,"data/png/outlier_0007310.png"
"outlier","0007311",7080,2,4,"data/png/outlier_0007311.png"
"outlier","0007312",8378,4,3,"data/png/outlier_0007312.png"
"outlier","0007313",5037,2,3,"data/png/outlier_0007313.png"
"outlier","0007314",7400,3,2,"data/png/outlier_0007314.png"
"outlier","0007315",3148,4,3,"data/png/outlier_0007315.png"
"outlier","0007316",5288,2,4,"data/png/outlier_0007316.png"
"outlier","0007317",2804,4,3,"data/png/outlier_0007317.png"
"outlier","0007318",8238,4,4,"data/png/outlier_0007318.png"
"outlier","0007319",4284,3,3,"data/png/outlier_0007319.png"
